,text,label,cleaned
4728,"Those that you calls killers are a very small proportion of foreigners arriving in Italy. This small part is no different from other criminals who kill in Italy. You cannot call all Muslims murderers, nor give them the adjective of beasts. They are men like us and if they do something that goes against the law are punished as any criminal, they are not punished for being Muslims.",4,those call killer small proport foreign arriv itali thi small part differ crimin kill itali you cannot call muslim murder give adject beast they men like us someth goe law punish crimin punish muslim
4733,"Not all foreign citizens commit such terrible crimes, they are only a small percentage of the total number of foreigners.",4,not foreign citizen commit terribl crime small percentag total number foreign
4734,"Not all foreigners commit crimes that are so terrible, who does them are only a small percentage of the total number of foreigners.",4,not foreign commit crime terribl small percentag total number foreign
4749,It's like saying that all Italians are mafiosi! We don't have to lump everything together.,4,it like say italian mafiosi we lump everyth togeth
4770,"They said the same of Jews, Italian immigrants and history have proved them wrong. What part do you choose? In which way you want to be remembered? As someone who has helped those in trouble or as someone who caused the death of innocent people?",4,they said jew italian immigr histori prove wrong what part choos in way want rememb as someon help troubl someon caus death innoc peopl
4779,"It doesn't seem to me that there is a correlation between Islam and crime: it seems to me rather that there is a correlation between poverty and crime, and genocide is not a great solution to this problem.",4,it seem correl islam crime seem rather correl poverti crime genocid great solut problem
4780,"It does not appear to me that there is a correlation between Islam and crime: it seems to me rather that there is a correlation between poverty and crime, and genocide is not a great solution to this problem .",4,it appear correl islam crime seem rather correl poverti crime genocid great solut problem
4812,"Those who have made attacks in Europe in recent years were almost exclusively born and raised here, they didn't come with the boat. If anything, the problem has been caused by our inability to develop detailed and well-functioning integration projects.",4,those made attack europ recent year almost exclus born rais come boat if anyth problem caus inabl develop detail well function integr project
4814,"Lies out of this world the return! But have you visited the tomato camps, where people die for a small amount of money per day?",4,lie world return but visit tomato camp peopl die small amount money per day
4821,"Speak as if interreligious dialogue did not exist! There are minds, philosophers, Islamic-style feminist movements that oppose terror. Let's not lump all the grass together.",4,speak interreligi dialogu exist there mind philosoph islam style feminist movement oppos terror let lump grass togeth
4827,"Islam is not ISIS! Muslims themselves, such as homosexuals for example, suffer persecution and flee from oppressors!",4,islam isi muslim homosexu exampl suffer persecut flee oppressor
4828,"Islam is not isis! Muslims themselves, such as homosexuals, suffer persecution and run away from the oppressors!",4,islam isi muslim homosexu suffer persecut run away oppressor
4839,"Arranged marriages with little girls are no longer accepted by the Islamic community, but in any case these were not consummated even in ancient times until the little girl reached adulthood.",4,arrang marriag littl girl longer accept islam commun case consumm even ancient time littl girl reach adulthood
4864,"How many fake news, where did you see so many landings of these 'retrograde religious'?",4,how mani fake news see mani land retrograd religi
4867,"Islam is not a retrograde religion. For almost a thousand years, the heart of technological and philosophical development took place in the Arab countries, after the collapse of the Roman Empire, while in Europe we lived in the dark ages. Much of the common opinion about Islam is prejudice.",4,islam retrograd religion for almost thousand year heart technolog philosoph develop took place arab countri collaps roman empir europ live dark age much common opinion islam prejudic
4868,"Islam isn't a retrograde religion. For nearly a thousand years, the heart of technological and philosophical development took place in the Arab countries after the collapse of the Roman Empire, while in Europe we lived in the dark ages. Large part of common opinion over Islam are prejudices.",4,islam retrograd religion for nearli thousand year heart technolog philosoph develop took place arab countri collaps roman empir europ live dark age larg part common opinion islam prejudic
4869,"Hi, stating that Italy is a Christian country is conceptually wrong: Italy is secular, as stated in article 7 of the Constitution.",4,hi state itali christian countri conceptu wrong itali secular state articl constitut
4870,"Hello, saying that Italy is a Christian country is conceptually wrong: Italy is laic, the article 7 of the constitution states this.",4,hello say itali christian countri conceptu wrong itali laic articl constitut state
4937,"It is men's fault if gods and prophets are too intrusive, including there are elements of machismo in every religion.",4,it men fault god prophet intrus includ element machismo everi religion
4938,"Men are to blame if the prophets are too intrusive, in addition to that there is no lack of chauvinism elements in every religion.",4,men blame prophet intrus addit lack chauvin element everi religion
4939,"Without exaggerating, it seems to me that there is worse than the prophet. Like the feeling of sin and guilt of those who administer the cult.",4,without exagger seem wors prophet like feel sin guilt administ cult
4940,"Without exaggeration, it seems to me that there is worse than the prophet . Like the feeling of shame and guilt of those who administer the cult.",4,without exagger seem wors prophet like feel shame guilt administ cult
4983,"Hi, I don't think that the Muslim religion is per se violent, on the contrary. The Koran does not allow violence against those who believe in the same or different religions, except to protect themselves from an immediate attack. We must not confuse religion itself with those who commit violence claiming to be inspired by it.",4,hi i think muslim religion per se violent contrari the koran allow violenc believ differ religion except protect immedi attack we must confus religion commit violenc claim inspir
4984,"Hi, I do not believe that Islam is inherently violent, indeed: the Koran does not allow violence towards those who believe the same or different religions, except to protect themselves from an attack suffered. We must not confuse religion itself with those who commit violence claiming to be inspired by this.",4,hi i believ islam inher violent inde koran allow violenc toward believ differ religion except protect attack suffer we must confus religion commit violenc claim inspir
4989,We cannot live with so much ignorance that leads to such nonsense.,4,we cannot live much ignor lead nonsens
4990,"We cannot live with so much ignorance, which drives to support such nonsense.",4,we cannot live much ignor drive support nonsens
5006,Who are you to support this crazy nonsense? Fantozzi's son?,4,who support crazi nonsens fantozzi son
5035,"This is an ancient belief connected to the Crusades, which want the Moor as an enemy of Christians.",4,thi ancient belief connect crusad want moor enemi christian
5036,"This is an ancient belief connected to the Crusades, who want the Muslim to be the enemy of Christians.",4,thi ancient belief connect crusad want muslim enemi christian
5054,"Fanaticism is a phenomenon that affects all religions (how many fanatic Christians are there, even in Italy!) and even the atheists: many attacks (even in Italy) born from political and not religious reasons.",4,fanatic phenomenon affect religion mani fanat christian even itali even atheist mani attack even itali born polit religi reason
5077,Fanatics are a narrow minority.,4,fanat narrow minor
5078,The fanatics are a small minority.,4,the fanat small minor
5079,"It's a hoax. Don't let this bullshit fool you, all the holy books, even the Bible, have very violent passages. The vast majority of believers just want to live in peace, don't be swayed by a violent few.",4,it hoax don let bullshit fool holi book even bibl violent passag the vast major believ want live peac sway violent
5103,"It is fanatical to create such radical divisions. It's statements like these that generate violence and make us less safe, think twice before stating untrue and dangerous things.",4,it fanat creat radic divis it statement like gener violenc make us less safe think twice state untru danger thing
5104,"Is fanatics that create divisions so radical. Are statements like these that generate violence and make us less safe, think twice before saying things that are untrue and dangerous.",4,is fanat creat divis radic are statement like gener violenc make us less safe think twice say thing untru danger
5159,"If we die from disappeared diseases, it will be the fault of those who are campaigning against vaccines.",4,if die disappear diseas fault campaign vaccin
5160,"If we will die of eradicated diseases, the fault will be on who is doing the campaign against the vaccine.",4,if die erad diseas fault campaign vaccin
5171,"There is no danger of starving for 18,000 landings a year, don't worry.",4,there danger starv land year worri
5172,"There is no danger of starving for 18,000 disembarkations a year, don't worry.",4,there danger starv disembark year worri
5173,Note that the news of the diseases brought by migrants is fake news. These are wrong preconceptions.,4,note news diseas brought migrant fake news these wrong preconcept
5174,"Look, the news of the diseases brought by migrants is a fake news. These are wrong preconceptions.",4,look news diseas brought migrant fake news these wrong preconcept
5181,I know more Italians who are always at home sick than Muslims.,4,i know italian alway home sick muslim
5182,"I know more Italians that are always sick and at home, than Islamists.",4,i know italian alway sick home islamist
5192,"Excuse me, why should we suffer from hunger because of Muslims? Can you tell me why, please?",4,excus suffer hunger muslim can tell pleas
5193,"In my opinion you attribute to Islam a power that it doesn't have, the bad distribution of wealth and therefore of access to food and water must be attributed to the policies of national governments and the excessive power of multinationals; it is as if someone said that we will suffer from hunger and disease because of Christians or Buddhists or Hindus.",4,in opinion attribut islam power bad distribut wealth therefor access food water must attribut polici nation govern excess power multin someon said suffer hunger diseas christian buddhist hindu
5201,"While it is well documented that Western colonization brought many diseases among the colonized natives, there is no evidence to the contrary, ie that recent immigration to Italy brought any disease. Furthermore, there are two billion Muslims, very different from each other in terms of lifestyles and levels of health care.",4,while well document western colon brought mani diseas among colon nativ evid contrari ie recent immigr itali brought diseas furthermor two billion muslim differ term lifestyl level health care
5202,"While it is well documented that Western colonization brought many diseases among colonized indigenous, there are no proofs of the contrary,that the recent immigration in Italy has brought any disease. Muslims are also two billion, very different from each other in lifestyles and levels of health care.",4,while well document western colon brought mani diseas among colon indigen proof contrari recent immigr itali brought diseas muslim also two billion differ lifestyl level health care
5223,Why would we go hungry? Migrants do not impoverish the social fabric in which they are inserted.,4,whi would go hungri migrant impoverish social fabric insert
5233,The number of incoming Muslims is too small to bring about significant changes in our society and health care.,4,the number incom muslim small bring signific chang societi health care
5234,The number of incoming Muslims is too small to make significant changes in our society and healthcare.,4,the number incom muslim small make signific chang societi healthcar
5253,More likely that those who arrive will start to die of pollution.,4,more like arriv start die pollut
5254,It is more likely that who arrive will start to die of pollution.,4,it like arriv start die pollut
5267,I don't believe that people of a certain religious affiliation are capable of causing disease and starving us.,4,i believ peopl certain religi affili capabl caus diseas starv us
5278,What diseases are you talking about? And how could people who believe in a religion lead to starvation? It would be like saying that Catholics will reduce us to thirst or cold.,4,what diseas talk and could peopl believ religion lead starvat it would like say cathol reduc us thirst cold
5296,What do you mean with 'we will suffer from hunger'?,4,what mean suffer hunger
5298,"It does not seem to me that we suffer from hunger. However, as long as other people are starving in Africa, goes all well?",4,it seem suffer hunger howev long peopl starv africa goe well
5333,"I didn't know Muslims were all sick, what diseases are you talking about?",4,i know muslim sick diseas talk
5334,"I did not know the Islamists were all sick, what disease is this?",4,i know islamist sick diseas
5339,Muslims have no intention of going back to the Middle Ages: the fundamentalists are only a minority.,4,muslim intent go back middl age fundamentalist minor
5340,Muslims have no intention of returning to the Middle Ages: the integralists are a minority.,4,muslim intent return middl age integralist minor
5365,"Everyone can maintain their own culture, but it is necessary to try to understand the other too without discrimination and prejudice based on ignorance.",4,everyon maintain cultur necessari tri understand without discrimin prejudic base ignor
5366,"Everyone can maintain their own culture, but you must also try to understand the others one without discrimination and prejudice based on ignorance.",4,everyon maintain cultur must also tri understand other one without discrimin prejudic base ignor
5411,"Hi, I believe that even in a delicate period like this it is essential not to confuse those who commit acts of violence and religion itself, which in its provisions does not allow such acts.",4,hi i believ even delic period like essenti confus commit act violenc religion provis allow act
5417,"I don't see animals, we are all human beings, some behave very badly, but they remain so.",4,i see anim human be behav badli remain
5418,"I do not see animals, we are all human beings, some persons behave very badly, but they remain human beings.",4,i see anim human be person behav badli remain human be
5427,Criticisms based on prejudices and ignorance.,4,critic base prejudic ignor
5428,Criticism based on prejudice and ignorance.,4,critic base prejudic ignor
5431,Remember a bad propaganda of racist matrix towards those who did not adhere to Nazi-fascism.,4,rememb bad propaganda racist matrix toward adher nazi fascism
5432,It remembers a bad racist propaganda towards those who did not adhere to Nazism.,4,it rememb bad racist propaganda toward adher nazism
5436,"The skin odor that I think you are referring to should not be a reason for discrimination, we are all human after all.",4,the skin odor i think refer reason discrimin human
5439,"Your words are full of hate and violence, don't you think it is dangerous for human beings to continue to pit us against each other for some contrasting positions when there would be a thousand reasons to live in brotherhood?",4,your word full hate violenc think danger human be continu pit us contrast posit would thousand reason live brotherhood
5440,"Your words are full of hatred and violence, don't you think it is dangerous for humans beings to keep putting us against each other for some contrasting positions when there would be a thousand reasons to live in brotherhood?",4,your word full hatr violenc think danger human be keep put us contrast posit would thousand reason live brotherhood
5469,"I notice a great fear in his words, but I think it is unjustified.",4,i notic great fear word i think unjustifi
5470,"I notice great fear in your words, but I think it is unjustified.",4,i notic great fear word i think unjustifi
5485,"Ignorance leads to violence, one cannot attack someone, not really knowing their traditions. If you let yourself be guided by prejudices you will always be wrong.",4,ignor lead violenc one cannot attack someon realli know tradit if let guid prejudic alway wrong
5486,"Ignorance leads to violence, you cannot attack anybody, not really knowing its traditions. If we allow ourselves to be guided by prejudices, we will always be wrong.",4,ignor lead violenc cannot attack anybodi realli know tradit if allow guid prejudic alway wrong
5497,Do you really believe that an ordinary and innocent person like us should be subjected to violence? Because?,4,do realli believ ordinari innoc person like us subject violenc becaus
5498,Do you really think that an ordinary and innocent person like us should suffer violence? Why?,4,do realli think ordinari innoc person like us suffer violenc whi
5533,"Hi, I believe that even in such a delicate moment it is essential not to confuse terrible acts of violence with religion itself, which does not foresee such acts in any of its provisions.",4,hi i believ even delic moment essenti confus terribl act violenc religion forese act provis
5535,"Surely we are all part of the animal kingdom, and like all animals, we get sick, in body, in mind, and we do deplorable actions.",4,sure part anim kingdom like anim get sick bodi mind deplor action
5536,"Surely we are all part of the animal kingdom, and like all animals, we get sick, in body, mind, and we make deplorable actions.",4,sure part anim kingdom like anim get sick bodi mind make deplor action
5541,"Why do you consider Muslims beasts? Did they do something wrong? If it takes into consideration the crimes committed by Muslims, because it distinguishes Muslim criminals from non-Muslim criminals. They are all criminals and all are punished.",4,whi consid muslim beast did someth wrong if take consider crime commit muslim distinguish muslim crimin non muslim crimin they crimin punish
5542,"Why do you consider Muslims like beasts? Did they do something wrong? If you take into consideration the crimes committed by Muslims, why do you distinguish the Muslim criminals from the non-Muslim? They are all criminals and all of them are punished.",4,whi consid muslim like beast did someth wrong if take consider crime commit muslim distinguish muslim crimin non muslim they crimin punish
5546,"Why recur to the atomic bomb when you can co-exist? We do not have to immediately attack the ones that we do not know, instead, we should try to understand them and in the process trying to assimilate new knowledge.",4,whi recur atom bomb co exist we immedi attack one know instead tri understand process tri assimil new knowledg
5553,"Muslims are not all dangerous, on the contrary: the violent represent only a small part of a religion that makes love for God and brotherhood among men its fundamental basis.",4,muslim danger contrari violent repres small part religion make love god brotherhood among men fundament basi
5609,"If we learned to put ourselves in other people's shoes, we would live in a better world without such negative prejudices.",4,if learn put peopl shoe would live better world without neg prejudic
5610,"If we learnt to put ourselves in another's shoes, we would live in a better world without negative prejudices.",4,if learnt put anoth shoe would live better world without neg prejudic
5631,"The Koran makes it clear that the principles of Islam must only be transmitted, without using force. So I believe you are mentioning the extremist forms of Islam, which are a minority to the totality of religion. We cannot send migrants back because it would go against our Constitution, which explains that asylum seekers must be welcomed if the conditions in their countries are such as to endanger them.",4,the koran make clear principl islam must transmit without use forc so i believ mention extremist form islam minor total religion we cannot send migrant back would go constitut explain asylum seeker must welcom condit countri endang
5632,"The Quran explicitly says that the principles of Islam can only be transmitted without using force. So I guess you are mentioning the extremist forms of Islam, which are a minority compared to the whole of religion. We cannot send back migrants because this action would go against our Constitution, which says that you must receive asylum seekers if in their countries the conditions are such as dangerous to endanger them.",4,the quran explicitli say principl islam transmit without use forc so i guess mention extremist form islam minor compar whole religion we cannot send back migrant action would go constitut say must receiv asylum seeker countri condit danger endang
5683,"Those who arrive on boats flee from famine, war, violence, however often the situation at home is also caused by us.",4,those arriv boat flee famin war violenc howev often situat home also caus us
5684,"Those who arrive in boats run away from famine, war, violence, moreover, often the situation at their home is also caused by us.",4,those arriv boat run away famin war violenc moreov often situat home also caus us
5704,"Sending back at home on boats, apart from being contrary to law, means feeding the smugglers trafficking that you would like to fight.",4,send back home boat apart contrari law mean feed smuggler traffick would like fight
5707,"It doesn't seem to me that my friends with veils are scandalized by seeing other people without, they've got a driving licence, they go out alone and travel. Let's not lump all the grass together!",4,it seem friend veil scandal see peopl without got drive licenc go alon travel let lump grass togeth
5743,Italy has a secular constitution. The hypothesis of an imposition of the veil seems to me a provocation.,4,itali secular constitut the hypothesi imposit veil seem provoc
5744,Italy has a laic constitution. The hypothesis of imposition of the veil seems to me a provocation.,4,itali laic constitut the hypothesi imposit veil seem provoc
5745,"Given the small number of Muslims in Italy, I doubt that this could be the case.",4,given small number muslim itali i doubt could case
5749,I'm not aware that most Muslims are so intolerant of our society. We cannot confuse a few extremists with those who peacefully practice their religion.,4,i awar muslim intoler societi we cannot confus extremist peac practic religion
5755,"Real oppression is forbidding a person to confess his religion, as enshrined in the Universal Declaration of Human Rights. The veil is not imposed by Islam, at most by oppressive regimes that have little to do with the true nature of Islam.",4,real oppress forbid person confess religion enshrin univers declar human right the veil impos islam oppress regim littl true natur islam
5769,"Wearing the veil is a choice for the Muslim woman, its imposition or prohibition, on the other hand, are the result of oppression.",4,wear veil choic muslim woman imposit prohibit hand result oppress
5770,"Wearing the veil is a choice for the Muslim woman, its imposition or its prohibition on the other hand, are the result of oppression.",4,wear veil choic muslim woman imposit prohibit hand result oppress
5807,"Does he suffer from some night nightmare or did he go backwards with the time machine, i.e. to the stone age?",4,doe suffer night nightmar go backward time machin e stone age
5808,"Do you suffer from some nightmare or go backwards with the time machine, to the stone age?",4,do suffer nightmar go backward time machin stone age
5815,"Muslims do not hate Christians. Some people, fanatical and radicalized, want to annul the others, it is on those that it is necessary to act.",4,muslim hate christian some peopl fanat radic want annul other necessari act
5816,"Muslims don't hate Christians. Some people, fanatical and radicalized want to cancel the other, it is on those that is necessary to act.",4,muslim hate christian some peopl fanat radic want cancel necessari act
5821,"I'm not aware that most Muslims hate Christians: only a small part kills for faith, but can we really consider them religious?",4,i awar muslim hate christian small part kill faith realli consid religi
5845,He should read fewer political fiction novels. The idea that Muslims want to kill all Christians is nonsensical.,4,he read fewer polit fiction novel the idea muslim want kill christian nonsens
5846,You should read less novels of political fiction. The idea that Muslims want to kill all the Christians is meaningless.,4,you read less novel polit fiction the idea muslim want kill christian meaningless
5863,"The image that the mass media give of Islam as a warmongering religion, which aims at the conquest of the West and at fighting Christians in the world, is false and exploitative. Grand Imam Ahmad al-Tayyib said clearly on Vatican Radio, recently received by Pope Francis: 'Islam has nothing to do with terrorism. And those who kill Muslims and also kill Christians have misunderstood the texts of Islam both intentionally and negligently.' The Cairo University that he directs is committed to clarifying the concepts of the Koran, which have been distorted by armed movements that use violence and terrorism, claiming to work for peace. 'we cannot blame religions', added the Grand Imam, 'because of the deviations of some of their followers'.",4,the imag mass media give islam warmong religion aim conquest west fight christian world fals exploit grand imam ahmad al tayyib said clearli vatican radio recent receiv pope franci islam noth terror and kill muslim also kill christian misunderstood text islam intent neglig the cairo univers direct commit clarifi concept koran distort arm movement use violenc terror claim work peac cannot blame religion ad grand imam deviat follow
5864,"The image that the media give of Islam, as a warmongering religion, which seeks to conquer the West and to fight Christians in the world, is false and instrumental. It was clearly said to Vatican Radio by the great imam Ahmad al-Tayyib, recently received from Pope Francis: 'Islam has nothing to do with terrorism. And those who kill Muslims and even kill Christians have misunderstood Islam texts either intentionally or through negligence. ' the University of Cairo that he heads is committed to clarify the concepts of the Koran, which are diverted from armed movements that use violence and terrorism, claiming to work for peace. 'we cannot blame religions,' added the Grand Imam, 'because of the deviations of some of their followers.'.",4,the imag media give islam warmong religion seek conquer west fight christian world fals instrument it clearli said vatican radio great imam ahmad al tayyib recent receiv pope franci islam noth terror and kill muslim even kill christian misunderstood islam text either intent neglig univers cairo head commit clarifi concept koran divert arm movement use violenc terror claim work peac cannot blame religion ad grand imam deviat follow
5869,"Christians have set up crusades under the guise of 'exterminating the infidels', but Muslims have never heard anything of the sort.",4,christian set crusad guis extermin infidel muslim never heard anyth sort
5870,"Christians have set up crusades under the excuse of 'exterminating the infidels', we never heard about Muslims doing something like this.",4,christian set crusad excus extermin infidel never heard muslim someth like
5881,In my opinion he read too much minculpop propaganda.,4,in opinion read much minculpop propaganda
5925,That of the crucifix removed from schools is a fake news that is very popular at Christmas.,4,that crucifix remov school fake news popular christma
5926,The one about the crucifix removed from schools is a fake news that people like a lot at Christmas.,4,the one crucifix remov school fake news peopl like lot christma
5962,"Italy is a laic country, so in schools there should be no religious symbols otherwise symbols of all religions should be exposed.",4,itali laic countri school religi symbol otherwis symbol religion expos
5979,I don't see how in a secular country the lack of religious symbols in schools can be a lack of respect.,4,i see secular countri lack religi symbol school lack respect
5980,I do not see how in a secular country the lack of religious symbols in schools can be a lack of respect.,4,i see secular countri lack religi symbol school lack respect
6048,"The number of Muslims who have committed certain massacres is insignificant compared to the total number of people living in our cities. Generalizing is always wrong, while condemning the individual crimes.",4,the number muslim commit certain massacr insignific compar total number peopl live citi gener alway wrong condemn individu crime
6051,There is no competition between mosques and churches.,4,there competit mosqu church
6093,More competition = lower prices and cheap indulgences.,4,more competit lower price cheap indulg
6094,More competition = lower prices and cheap indulgences.,4,more competit lower price cheap indulg
6108,The number of mosques is irrelevant in relation to the number of churches.,4,the number mosqu irrelev relat number church
6125,"I haven't seen any churches close recently, but maybe I'm wrong. Can you tell me why you think this is the case?",4,i seen church close recent mayb i wrong can tell think case
6126,"I have not seen recently closed churches, but maybe I'm wrong. Can you tell me why do you think so?",4,i seen recent close church mayb i wrong can tell think
6145,"Talking about an 'Islamic invasion' presupposes the fact that all the people who arrive are Muslims, well that's not the case! Africa is not Islam.",4,talk islam invas presuppos fact peopl arriv muslim well case africa islam
6164,It seems to me rather that is taking place a real invasion of fake news.,4,it seem rather take place real invas fake news
6193,"It cannot be considered an invasion because the data show that the percentage of Muslim foreign immigrants in Italy was 32% in 1993 and remains 32% today. The percentage has not increased, therefore there has not been an increase in Muslims.",4,it cannot consid invas data show percentag muslim foreign immigr itali remain today the percentag increas therefor increas muslim
6194,"It cannot be considered an invasion because the data show that the percentage of Muslim foreign immigrants in Italy in 1993 was 32% and remains 32% nowadays. The percentage is not increased, so there wasn't a significant increase of Muslims.",4,it cannot consid invas data show percentag muslim foreign immigr itali remain nowaday the percentag increas signific increas muslim
6215,"In my opinion they try to maintain their identity and I don't see anything wrong with that, where customs conflict with ours we create space for dialogue.",4,in opinion tri maintain ident i see anyth wrong custom conflict creat space dialogu
6216,"I think that they try to keep their identity and I do not see anything wrong with it, where their customs conflict with ours we create space for dialogue.",4,i think tri keep ident i see anyth wrong custom conflict creat space dialogu
6231,"Be careful not to trip, you run the risk of being blind ;)",4,be care trip run risk blind
6232,"Careful don't trip over, there is a risk being blind;).",4,care trip risk blind
6237,"Revenge is always wrong. Furthermore, it is not correct to generalize as most of the victims of Islamic terrorism are Muslims themselves.",4,reveng alway wrong furthermor correct gener victim islam terror muslim
6238,Revenge is always wrong. Also it is not correct to generalize because the majority of Islamic terrorism victims are Muslims themselves.,4,reveng alway wrong also correct gener major islam terror victim muslim
6271,Let's not confuse Islam with ISIS. Religion does not lead to terrorism.,4,let confus islam isi religion lead terror
6272,Don't confuse Islam with Isis. Religion does not lead to terrorism.,4,don confus islam isi religion lead terror
6288,"Generalizing is always wrong, while acknowledging how some crimes are horrendous. Many people try to integrate in our society or anyway they never intended to hurt anyone.",4,gener alway wrong acknowledg crime horrend mani peopl tri integr societi anyway never intend hurt anyon
6291,Violence is always wrong. It is also repudiated in our constitution. This post therefore goes against the principles underlying our state.,4,violenc alway wrong it also repudi constitut thi post therefor goe principl underli state
6292,Violence is always wrong. Also it's repudiated in our constitution. This post is therefore contrary to the principles at the basis of our state.,4,violenc alway wrong also repudi constitut thi post therefor contrari principl basi state
6305,"Can you tell me the source you drew from, to say that the Arabs are all terrorists and want to conquer us with violence and bombs? It appears to me that Isis is made up of violent people, but they are a minority and an extreme fringe of this community, not the whole community.",4,can tell sourc drew say arab terrorist want conquer us violenc bomb it appear isi made violent peopl minor extrem fring commun whole commun
6311,"It doesn't seem to me that responding to violence with violence ever solved the problem; However, I would like to point out that generalizations like the one you made are misleading, some Arabs are terrorists, just like some Italians are mafiosi, but not all Arabs are terrorists and not all Italians are mafiosi.",4,it seem respond violenc violenc ever solv problem howev i would like point gener like one made mislead arab terrorist like italian mafiosi arab terrorist italian mafiosi
6312,"I don't think responding to violence with violence has ever solved the problem; I wish however to point out that generalizations like the one you made are misleading, some Arabs are terrorists, as some Italians are mobsters, but not all Arabs are terrorists and not all Italians are mobsters.",4,i think respond violenc violenc ever solv problem i wish howev point gener like one made mislead arab terrorist italian mobster arab terrorist italian mobster
6321,"I don't know that there is any declaration of war against our country. Like all states but much less than most European ones, we have a small percentage of Muslim immigrants, around 3%.",4,i know declar war countri like state much less european one small percentag muslim immigr around
6322,"I am not aware that there is a declaration of war to our country. We have, like all states, but much less than most of those in Europe, a small percentage of immigrants that are Muslim, about 3%.",4,i awar declar war countri we like state much less europ small percentag immigr muslim
6335,"These are stereotypes and prejudices that kill any possibility of comparison and that generate intolerance and unjustified hatred. Following clichés is not constructive, you need to inform yourself and open your mind.",4,these stereotyp prejudic kill possibl comparison gener intoler unjustifi hatr follow clich construct need inform open mind
6336,"These are stereotypes and prejudices that kill any chance of comparison and that cause intolerance and unjustified hatred. Following the clichés is not constructive, we must inquire and open our mind.",4,these stereotyp prejudic kill chanc comparison caus intoler unjustifi hatr follow clich construct must inquir open mind
6337,"You accuse of terrorism and wanting to conquer with violence and bombs, to then propose yourself with violence and bombs. I don't think this can lead to anything positive.",4,you accus terror want conquer violenc bomb propos violenc bomb i think lead anyth posit
6338,"You accuse them of terrorism and of wanting to conquer with violence and bombs, and then propose yourself violence and bombs . I do not think this will lead to something positive.",4,you accus terror want conquer violenc bomb propos violenc bomb i think lead someth posit
6343,"In truth, the vast majority of Muslims in Syria or Yemen, for example, of which terrorists are a tiny minority, are subjected to violence and are bombed. They are victims of profit at all costs, of our arms industry.",4,in truth vast major muslim syria yemen exampl terrorist tini minor subject violenc bomb they victim profit cost arm industri
6344,"In reality, the vast majority of Muslims in Syria or Yemen, for example, of which terrorists are a tiny minority, suffers violence and is bombed. They are victims of profit at all costs, of our arms industry.",4,in realiti vast major muslim syria yemen exampl terrorist tini minor suffer violenc bomb they victim profit cost arm industri
6366,Bombs and napalm are to ban for those who have not yet understood that we would all die.,4,bomb napalm ban yet understood would die
6387,Do we also bomb Lombardy because there are corrupt people and Campania because there are Camorristi? For a few culprits we cannot generalize.,4,do also bomb lombardi corrupt peopl campania camorristi for culprit cannot gener
6401,"In Europe we have different forms of terrorism. Eta, IRA, even in Italy we have had different forms of terrorism, black and red. Even the mafia has used terrorist strategies.",4,in europ differ form terror eta ira even itali differ form terror black red even mafia use terrorist strategi
6402,"In Europe we have different forms of terrorism eta, ira, even in Italy we have had various forms of terrorism, black and red. Even the Mafia has used terrorist strategies.",4,in europ differ form terror eta ira even itali variou form terror black red even mafia use terrorist strategi
6403,It would be like saying that all Italians are mafiosi and kill people with shotguns or dissolve children in acid. You can never generalize.,4,it would like say italian mafiosi kill peopl shotgun dissolv children acid you never gener
6404,It would be like saying that all Italians are mobsters and kill people with a shotgun or dissolve children in acid. You can never generalize.,4,it would like say italian mobster kill peopl shotgun dissolv children acid you never gener
6405,"As specified by the reports of various associations, such as reports by Amnesty, the violation of human rights is very widespread throughout the world. Western states do not shine for lack of violence, especially towards foreign countries.",4,as specifi report variou associ report amnesti violat human right widespread throughout world western state shine lack violenc especi toward foreign countri
6406,"As specified in the reports of various associations such as Amnesty report, the violation of human rights is far distributed in the world. Western states do not shine for lack of violence, especially to foreign countries.",4,as specifi report variou associ amnesti report violat human right far distribut world western state shine lack violenc especi foreign countri
6433,"Although terrorism is a phenomenon to be monitored, Arabs are not all terrorists and generalizing in this way leads to much ignorance.",4,although terror phenomenon monitor arab terrorist gener way lead much ignor
6434,Although terrorism is a phenomenon that has to be monitored not all Arabs are terrorists and generalize in this way leads to a lot of ignorance.,4,although terror phenomenon monitor arab terrorist gener way lead lot ignor
6435,"While there are certainly Muslims who have committed horrendous crimes, I find it unfair to generalize and condemn an ​​entire category: many people have never ever hurt anyone and risk paying with these prejudices.",4,while certainli muslim commit horrend crime i find unfair gener condemn entir categori mani peopl never ever hurt anyon risk pay prejudic
6439,"The napalm? So when are they still 'at home'? How sad, what stupid generalizations.",4,the napalm so still home how sad stupid gener
6440,"The napalm? So when they are still 'at home'? How sad, stupid generalizations.",4,the napalm so still home how sad stupid gener
6441,"The number of Muslims who have committed certain massacres is insignificant compared to the total who live in our cities. It is always wrong to generalize, while condemning individual crimes.",4,the number muslim commit certain massacr insignific compar total live citi it alway wrong gener condemn individu crime
6443,The Arabs are a people rich in culture and history and also in contradictions just like the so-called Westerners and inciting hatred is uncivilized and blind.,4,the arab peopl rich cultur histori also contradict like call western incit hatr uncivil blind
6444,The Arabs are a people rich in culture and history and also in contradictions as the so-called Westerns and inciting hatred is uncivilized and blind.,4,the arab peopl rich cultur histori also contradict call western incit hatr uncivil blind
6447,Making all the herbs into a bundle foments useless hatred.,4,make herb bundl foment useless hatr
