,text,label,cleaned
3408,"It is you who are building ""the"" problem by mounting media shots.",2,it build problem mount media shot
3409,"France had no problem exploiting, belittling or even massacring its Muslim colonies.",2,franc problem exploit belittl even massacr muslim coloni
3410,"France does not think it is a problem to exploit, belittle or massacre its Muslim colonies.",2,franc think problem exploit belittl massacr muslim coloni
3411,"Personally, I see more of a problem of intolerance, racism and xenophobia!",2,person i see problem intoler racism xenophobia
3412,"I rather see a problem of intolerance, racism and xenophobia!",2,i rather see problem intoler racism xenophobia
3413,"We only see what we look at. Don't you see a social problem, a racist problem, a violence problem affecting our country?",2,we see look don see social problem racist problem violenc problem affect countri
3414,"We see only what we look at. Do you not see a social problem, a racist problem, a problem of violence that affect our country?",2,we see look do see social problem racist problem problem violenc affect countri
3415,"The concern is historical and each side should be reconciled with its history (Islamic civilization, reconquista, and so on).",0,the concern histor side reconcil histori islam civil reconquista
3416,"The concern is historical and it is appropriate that each side is reconciled with its history (Islamic civilization, reconquered, and so on)",0,the concern histor appropri side reconcil histori islam civil reconqu
3417,What exactly is the problem?,2,what exactli problem
3418,What is exactly the problem?,2,what exactli problem
3419,You do well to specify that YOU SEE.,1,you well specifi you see
3420,You do well to clarify that YOU SEE.,3,you well clarifi you see
3421,Do not hesitate to consult an ophthalmologist if you see things that are not there.,0,do hesit consult ophthalmologist see thing
3422,Do not hesitate to seek medical advice if you see things that do not exist.,0,do hesit seek medic advic see thing exist
3423,"Yes, there is a problem with the way Muslims are spoken of in this country. Hateful people allow themselves to bully them, belittle them, insult them and doubt their good faith all the time, and they are almost never punished. It is indeed a problem. I wouldn't have called it a Muslim problem, but it is indeed a problem.",4,ye problem way muslim spoken countri hate peopl allow bulli belittl insult doubt good faith time almost never punish it inde problem i call muslim problem inde problem
3424,"Yes, there is a problem with the way we talk about Muslims in this country. Hateful people used to bully them, to belittle them, to insult and to doubt their good faith all the time, and they are almost never punished. This is indeed a problem. I would not have called a Muslim problem, but it is indeed a problem.",4,ye problem way talk muslim countri hate peopl use bulli belittl insult doubt good faith time almost never punish thi inde problem i would call muslim problem inde problem
3425,"If by problem you mean that Muslims occupy a public space that was forbidden to them a few decades ago, it is not society that has a Muslim problem, it is you who have a problem of hatred.",2,if problem mean muslim occupi public space forbidden decad ago societi muslim problem problem hatr
3426,"If by problem you mean that Muslims are investing a public space that was forbidden to them until a few decades ago, it is not society that has a Muslim problem, it is you who have a hate problem.",2,if problem mean muslim invest public space forbidden decad ago societi muslim problem hate problem
3428,"Muslims are not violent, if some people get out of hand, it does not particularly mean that all Muslims are violent.",2,muslim violent peopl get hand particularli mean muslim violent
3429,Violence is condemnable in Islam.,1,violenc condemn islam
3430,Violence is condemned in Islam.,1,violenc condemn islam
3431,It is the individuals who are violent.,2,it individu violent
3432,These are the individuals who are violent.,2,these individu violent
3433,Islam condemns violence.,2,islam condemn violenc
3434,Islam condemns violence.,2,islam condemn violenc
3435,Freedom of conscience too.,0,freedom conscienc
3436,Also freedom of conscience.,0,also freedom conscienc
3437,"All forms of phobia can be treated, I offer you a cure with Muslims.",3,all form phobia treat i offer cure muslim
3438,"All forms of phobia can be cured, I offer you a cure with Muslims.",3,all form phobia cure i offer cure muslim
3443,Islamophobia is an incitement to hatred towards a religion and a group of people.,2,islamophobia incit hatr toward religion group peopl
3444,Islamophobia is an incitement to hatred against a religion and a group of people.,2,islamophobia incit hatr religion group peopl
3445,Islamophobia is a form of uninhibited racism towards Islam!,1,islamophobia form uninhibit racism toward islam
3446,Islamophobia is a form of unabashed racism against Islam!,1,islamophobia form unabash racism islam
3449,You can be Islamophobic in your strong interior but you cannot encourage others to do so.,0,you islamophob strong interior cannot encourag other
3450,You can be Islamophobic in your inner self but you can't encourage others to do that.,0,you islamophob inner self encourag other
3451,"Begins with Islamophobia, a real scourge.",2,begin islamophobia real scourg
3452,"Start with Islamophobia, a real scourge.",2,start islamophobia real scourg
3453,Begin with the madness you are afflicted with.,4,begin mad afflict
3454,Start with the madness you have reached.,2,start mad reach
3455,"Let's start with Islamophobia, a real scourge.",2,let start islamophobia real scourg
3456,Let's start with the Islamophobia scourge.,2,let start islamophobia scourg
3457,Your hate too.,2,your hate
3458,Also your hate.,2,also hate
3459,When will the fascist antivirus?,1,when fascist antiviru
3461,"Islam is a recognized religion, disease is your hatred. Don't try to infect us.",4,islam recogn religion diseas hatr don tri infect us
3462,"Islam is a recognized religion, your hate is the disease. Do not try to contaminate us.",4,islam recogn religion hate diseas do tri contamin us
3463,"Your hatred is the disease, tolerance is the cure.",2,your hatr diseas toler cure
3464,"Your hatred is the disease, tolerance is the cure.",2,your hatr diseas toler cure
3465,"Hatred and xenophobia should be fought, nothing else.",2,hatr xenophobia fought noth els
3466,"Hatred and xenophobia must be fought, nothing else.",2,hatr xenophobia must fought noth els
3467,Islam is a religion that must be respected like all other religions in France.,0,islam religion must respect like religion franc
3468,Islam is a religion that must be respected like all other religions in France.,0,islam religion must respect like religion franc
3469,"Rest assured: Islam is not contagious. On the other hand, misconceptions most certainly are. They must therefore be eradicated absolutely. To do this, do not hesitate to open up to others and to inform yourself by visiting our site. Your health will only be better for it.",0,rest assur islam contagi on hand misconcept certainli they must therefor erad absolut to hesit open other inform visit site your health better
3470,"Don't worry: Islam is not contagious. On the other hand, misunderstandings certainly are. We must absolutely eradicate them. To do so, do not hesitate to open up to others and get informed by visiting our site. Your health will only improve.",4,don worri islam contagi on hand misunderstand certainli we must absolut erad to hesit open other get inform visit site your health improv
3473,Islam is love to whoever wants to take it.,3,islam love whoever want take
3474,Islam is love for those who want to take it.,3,islam love want take
3475,Islam is a religion based on peace.,0,islam religion base peac
3476,Islam is a religion that invites dialogue and respect for others.,0,islam religion invit dialogu respect other
3477,Islam is a religion that invites dialogue and respect for others.,0,islam religion invit dialogu respect other
3478,Islam is a religion that does not proselytize.,0,islam religion proselyt
3479,Islam is a religion that does not proselytize.,0,islam religion proselyt
3480,Islam is a religion that advocates tolerance.,0,islam religion advoc toler
3481,Islam is a religion that preaches tolerance.,0,islam religion preach toler
3482,"Islam is a religion of peace and tolerance. It has proven itself several times in history when this religion has been well understood and well applied, without interference from the self-interest of humans.",0,islam religion peac toler it proven sever time histori religion well understood well appli without interfer self interest human
3483,"Islam is a religion of peace and tolerance. This has proven its value many times in history when this religion is properly understood and applied, without intervention of the personal interest of humans.",0,islam religion peac toler thi proven valu mani time histori religion properli understood appli without intervent person interest human
3484,"Islam does not have its own country, because you did not know the definition of Islam.",1,islam countri know definit islam
3485,"Islam does not have his own country, you say that because you do not know the definition of Islam.",1,islam countri say know definit islam
3486,Muslims should live freely like everyone else.,0,muslim live freeli like everyon els
3487,Muslims should live freely as everyone else.,0,muslim live freeli everyon els
3488,"Muslims are free to live wherever they want, like every human being in this world.",1,muslim free live wherev want like everi human world
3489,"Muslims are free to live where they want, like any human being in this world.",1,muslim free live want like human world
3490,"Islam means, subject to one God, how can he have a land or his own country.",3,islam mean subject one god land countri
3491,"Islam means, submitted to a unique God, how can it exist a land or an own country for them.",3,islam mean submit uniqu god exist land countri
3492,"Muslims who are from the country where he is, in which country should he go?",1,muslim countri countri go
3493,"Muslims are from the country where you are, in what country should they return?",1,muslim countri countri return
3494,"To define concretely where they could return, and to follow the thesis how to deal with those who do not have family ties with the so-called countries of origin, and with the reconverted.",0,to defin concret could return follow thesi deal famili tie call countri origin reconvert
3495,"Can you define concretely, where they could return, and if you want to follow the theory, how to deal with those who have no family bonds with the countries of origin and with the reconverted ones?",0,can defin concret could return want follow theori deal famili bond countri origin reconvert one
3496,It's just a religion.,0,it religion
3497,It is only a religion.,0,it religion
3498,Muslims are more at home than any citizen.,3,muslim home citizen
3499,Muslims are more at home than any citizen.,3,muslim home citizen
3500,The term Muslim does not designate a region of the world.,1,the term muslim design region world
3501,The term Muslim does not refer to a region of the world.,1,the term muslim refer region world
3502,"No, people of the Muslim faith are as different as all other people.",0,no peopl muslim faith differ peopl
3503,"No, people with Muslim faith are as diverse as everyone else.",3,no peopl muslim faith divers everyon els
3504,No Sir/Madam Muslims are as different as other citizens.,1,no sir madam muslim differ citizen
3505,No Sir / Madam. Muslims are as diverse as other citizens.,3,no sir madam muslim divers citizen
3506,Kind? It's nice but you know there is a bit of everything.,1,kind it nice know bit everyth
3507,"Are they nice? That is sweet, but you know there is a little bit of everything.",0,are nice that sweet know littl bit everyth
3508,Oh good? Be credible.,0,oh good be credibl
3509,Really? Be credible.,0,realli be credibl
3510,Serious?,1,seriou
3511,Are you serious?,1,are seriou
3512,All men are the same in their humanity! Be a little serious.,0,all men human be littl seriou
3513,All men are alike in their humanity! Be a little serious.,0,all men alik human be littl seriou
3514,This is the smart phrase of the day! Be serious.,1,thi smart phrase day be seriou
3515,It is the intelligent sentence of the day! Be serious.,2,it intellig sentenc day be seriou
3516,Do you have the proof?!,0,do proof
3517,Do you have proof?!,0,do proof
3518,Each cult has its meat. How is it a problem for you to eat halal meat as long as you don't have any restrictions?,2,each cult meat how problem eat halal meat long restrict
3519,Every cult has its own meat. How is it a problem for you to eat hallal meat as long as you have no ban?,4,everi cult meat how problem eat hallal meat long ban
3520,We have our own butchers.,1,we butcher
3521,We have our own butcher shops.,2,we butcher shop
3522,We force no one to eat halal.,2,we forc one eat halal
3523,We do not force anyone to eat hallal.,2,we forc anyon eat hallal
3524,Or have you read this?,1,or read
3525,Where did you read that?,1,where read
3526,You watch too much bfmtv.,2,you watch much bfmtv
3527,You watch too much bfmtv.,2,you watch much bfmtv
3528,"It is worth recalling the definition of secularism, which liberates freedom of conscience and not restricts it.",3,it worth recal definit secular liber freedom conscienc restrict
3529,"It is necessary to remember the definition of secularism, which gives freedom of conscience and does not restrict it.",0,it necessari rememb definit secular give freedom conscienc restrict
3530,"The practice of Islam does not prevent living together and everyone's conviction, that is what being secular is.",2,the practic islam prevent live togeth everyon convict secular
3531,The practice of Islam does not prevent us from living together and everyone's belief is secular.,2,the practic islam prevent us live togeth everyon belief secular
3532,Secularism by definition guarantees the right to practice regardless of religion.,0,secular definit guarante right practic regardless religion
3533,Secularism by definition guarantees the right to practice whatever religion.,0,secular definit guarante right practic whatev religion
3534,"France is a secular country, yes. In the name of this secularism, the French State compels itself to neutrality with regard to religious freedoms, which moreover are included in the fundamental freedoms. It is secularism that guarantees and protects religious convictions, whatever they may be, in France.",0,franc secular countri ye in name secular french state compel neutral regard religi freedom moreov includ fundament freedom it secular guarante protect religi convict whatev may franc
3535,"France is a secular country, yes. In the name of this secularism, the French state is bound by neutrality with respect to religious freedoms, which are also included in fundamental freedoms. It is secularism that guarantees and protects religious beliefs in France, whatever they are.",0,franc secular countri ye in name secular french state bound neutral respect religi freedom also includ fundament freedom it secular guarante protect religi belief franc whatev
3536,"On the contrary, the principle of secularism of the French Republic protects each individual who would like to practice his confession freely.",3,on contrari principl secular french republ protect individu would like practic confess freeli
3537,"On the contrary, the principle of secularism of the French Republic protects every individual who wants to freely practice his confession.",3,on contrari principl secular french republ protect everi individu want freeli practic confess
3538,Secularism is precisely the right to fully live one's religion. It is a private matter.,0,secular precis right fulli live one religion it privat matter
3539,Secularism is precisely the right to live one's religion to the full. It is a private matter.,0,secular precis right live one religion full it privat matter
3540,Secularism is the neutrality of the state vis-à-vis all religions equally.,0,secular neutral state vi vi religion equal
3541,Secularism is the neutrality of the state towards all religions on an equal footing.,0,secular neutral state toward religion equal foot
3542,Oh good? It is against the principles of Muslims to profit from failure!,2,oh good it principl muslim profit failur
3543,Really? It is contrary to the principles of Muslims to take advantage of a failure!,4,realli it contrari principl muslim take advantag failur
3544,And the French take advantage of the Muslim system: ex: family allowance.,0,and french take advantag muslim system ex famili allow
3545,And the French benefit from the Muslim system: e.g. Family allowance.,0,and french benefit muslim system e g famili allow
3546,"False: Muslims take advantage of all systems, that's what a system is made for.",0,fals muslim take advantag system system made
3547,"False: Muslims take advantage of all systems, that's what a system is for.",0,fals muslim take advantag system system
3548,And vice versa.,4,and vice versa
3549,And vice-versa.,1,and vice versa
3550,"Muslims are an integral part of the French system, it does not benefit from it more than it contributes to it.",0,muslim integr part french system benefit contribut
3551,"Muslims are an integral part of the French system, they do not benefit from it any more than they contribute to it.",3,muslim integr part french system benefit contribut
3552,Muslims actively participate in the French economy and are a wealth for this one.,0,muslim activ particip french economi wealth one
3553,Muslims are actively involved in the French economy and are a source of wealth for it.,0,muslim activ involv french economi sourc wealth
3554,Citizens of a nation (of whatever religion) are entitled to enjoy their rights conferred by the taxes collected.,0,citizen nation whatev religion entitl enjoy right confer tax collect
3555,The citizens of a nation (of any religion) are entitled to enjoy their rights conferred by the taxes collected.,0,the citizen nation religion entitl enjoy right confer tax collect
3556,"The French system allows people who need it to benefit from certain specific advantages or allowances, determined by the legislator. The religious criterion is not taken into consideration in the allocation of this aid.",3,the french system allow peopl need benefit certain specif advantag allow determin legisl the religi criterion taken consider alloc aid
3557,The French system allows people who need support to receive specific benefits or allowances determined by the legislator. The religious criterion is not considered in the allocation of this aid.,0,the french system allow peopl need support receiv specif benefit allow determin legisl the religi criterion consid alloc aid
3558,"Every French person, whatever their religion, has rights and duties. The French system does not only benefit French people of the Muslim faith.",0,everi french person whatev religion right duti the french system benefit french peopl muslim faith
3559,"Each French, whatever his religion, hass rights and duties, the French system does not benefit only Muslim French.",0,each french whatev religion hass right duti french system benefit muslim french
3560,French Muslims do not take advantage of the system because it applies to all French citizens!,0,french muslim take advantag system appli french citizen
3561,French Muslims do not take advantage of the system because it is open to all French citizens!,0,french muslim take advantag system open french citizen
3562,Incoherent statement.,0,incoher statement
3563,Meaningless statement.,0,meaningless statement
3564,Islam advocates the value of sustenance obtained by the fruit of one's labor.,0,islam advoc valu susten obtain fruit one labor
3565,Islam advocates the value of subsistence obtained through the fruit of its labour.,1,islam advoc valu subsist obtain fruit labour
3566,"Unfortunately, some ill-intentioned Muslims take advantage of certain social benefits. But this is unacceptable. This does not mean that Islam should be stigmatized.",3,unfortun ill intent muslim take advantag certain social benefit but unaccept thi mean islam stigmat
3567,Unfortunately some malicious Muslims enjoy some social benefits. But this is unacceptable. This is not a reason to stigmatize Islam.,3,unfortun malici muslim enjoy social benefit but unaccept thi reason stigmat islam
3568,This choice is mine.,3,thi choic mine
3569,This choice is mine.,3,thi choic mine
3570,It is not prohibited by law.,2,it prohibit law
3571,It is not prohibited by law.,2,it prohibit law
3572,"They are our daughters, we have the choice to educate them as we wish.",3,they daughter choic educ wish
3573,"These are our daughters, we have the choice to educate them as we wish.",3,these daughter choic educ wish
3574,This is none of your business.,1,thi none busi
3575,This is none of your business.,1,thi none busi
3576,Parental authority in France exists.,0,parent author franc exist
3577,Parental authority exists in France.,0,parent author exist franc
3578,"Muslims do not impose sharia, they apply European laws in their practice.",3,muslim impos sharia appli european law practic
3579,"Muslims do not impose sharia, they apply European laws in their practice.",3,muslim impos sharia appli european law practic
3580,Muslims do not impose anything.,1,muslim impos anyth
3581,Muslims do not impose anything.,1,muslim impos anyth
3582,#islamophobia. Islam is not a disease. She is not contagious.,2,islamophobia islam diseas she contagi
3583,#islamophobie. Islam is not a disease. It is not contagious.,2,islamophobi islam diseas it contagi
3584,Playing the game of division prevents us from moving forward together on issues of racism and social issues.,3,play game divis prevent us move forward togeth issu racism social issu
3585,Making the game of the division prevents you from moving forward on issues of racism and social problems.,3,make game divis prevent move forward issu racism social problem
3586,I dare to hope that you do not wish to proceed as in China.,0,i dare hope wish proceed china
3587,I hope you do not want to proceed like in China.,0,i hope want proceed like china
3588,I invite you to take an interest in the history of Indonesia.,3,i invit take interest histori indonesia
3589,I invite you to take a look at the history of Indonesia.,0,i invit take look histori indonesia
3590,Is it a country?,1,is countri
3591,Is this a country?,1,is countri
3592,"This is a myth that is widespread in identity circles, don't worry.",2,thi myth widespread ident circl worri
3593,"It is a myth that is prevalent in identity settings, don't worry.",2,it myth preval ident set worri
3594,"It will always be better than ""the invaders"" or ""the yellow vests""!",1,it alway better invad yellow vest
3595,It will always be better than 'invaders' or 'yellow jackets'!,1,it alway better invad yellow jacket
3596,"What's your number, you have futuristic visions.",1,what number futurist vision
3597,What is your number? You have futuristic visions.,1,what number you futurist vision
3598,Larousse or Robert?,1,larouss robert
3599,Larousse or Robert?,1,larouss robert
3600,Islam means Peace.,1,islam mean peac
3601,Islam means Peace.,1,islam mean peac
3602,Islam does not invade France. It is hate speech that maintains this impression. Getting to know each other is the way to mutual respect and peaceful interpersonal relationships. You will then see that Muslims live their faith in peace and with respect for the freedoms of others.,3,islam invad franc it hate speech maintain impress get know way mutual respect peac interperson relationship you see muslim live faith peac respect freedom other
3603,Islam does not invade France. It is the incitement to hatred that maintains this impression. Knowing each other is the way of mutual respect and interpersonal relationships. You will see that Muslims live their faith in peace and respect for the freedoms of others.,3,islam invad franc it incit hatr maintain impress know way mutual respect interperson relationship you see muslim live faith peac respect freedom other
3604,Finally we recognize Muslims in France.,1,final recogn muslim franc
3605,Finally we recognize the Muslims in France.,1,final recogn muslim franc
3606,So we need schools and train imams without forgetting mosques worthy of the name.,0,so need school train imam without forget mosqu worthi name
3607,"So we need schools, imam's formation without forgetting good mosques.",0,so need school imam format without forget good mosqu
3608,"Cohabitation has worked for centuries, and has brought a lot to Europe. You are the one trying to create problems.",3,cohabit work centuri brought lot europ you one tri creat problem
3609,Cohabitation has been working for centuries and has brought a lot to Europe. You are the one who is trying to create problems.,3,cohabit work centuri brought lot europ you one tri creat problem
3610,"Islam has been in Europe for centuries, the problem is the extreme right and it always has been.",2,islam europ centuri problem extrem right alway
3611,"Islam has been in Europe for centuries, the problem is the extreme right and it has always been.",2,islam europ centuri problem extrem right alway
3612,Do you have statistics on the growth of Islam?,3,do statist growth islam
3613,Do you have statistics on the growth of Islam?,3,do statist growth islam
3614,For me not each of us can live his liver without problem.,2,for us live liver without problem
3615,For me not every one of us can live his liver without any problem.,2,for everi one us live liver without problem
3616,It's Islamophobic as a sentence.,2,it islamophob sentenc
3617,It is an Islamophobic sentence.,2,it islamophob sentenc
3618,Muslims are mostly integrated.,1,muslim mostli integr
3619,Muslims are largely integrated.,1,muslim larg integr
3622,Islam is a religion it cannot invade anyone. Everyone is free to join or not. Islamization is an invented term that has no meaning. The only reason that pushes you to have such remarks is ignorance.,3,islam religion cannot invad anyon everyon free join islam invent term mean the reason push remark ignor
3623,Islam is a religion and cannot invade anyone. Islamization is an invented term that makes no sense. The only reason you want to have such comments is because you don't know what they are.,3,islam religion cannot invad anyon islam invent term make sens the reason want comment know
3624,Islam is a religion of peace and love.,0,islam religion peac love
3625,Islam is a religion of peace and love.,0,islam religion peac love
3626,"It hasn't reached you yet, it seems.",1,it reach yet seem
3627,It doesn't seem to have reached you yet.,1,it seem reach yet
3628,"Islam will spread through love through redemption but not through terror. People will choose the path of truth, benevolence, benevolence.",3,islam spread love redempt terror peopl choos path truth benevol benevol
3629,"Islam will spread out of love by redemption but not by terror. People will choose the path of truth, benevolence, beneficence.",3,islam spread love redempt terror peopl choos path truth benevol benefic
3630,Great things.,1,great thing
3631,"This implies an organized network with a political or even commercial organization, but Islam is a religion, no one can be forced to adhere to it.",0,thi impli organ network polit even commerci organ islam religion one forc adher
3632,"This implies an organized network with a political or even commercial organization, yet Islam is a religion, no one can be forced to join it.",3,thi impli organ network polit even commerci organ yet islam religion one forc join
3633,Another myth that joins the theory of the great replacement.,0,anoth myth join theori great replac
3634,Another myth that is in line with the theory of the great replacement.,0,anoth myth line theori great replac
3635,"The impression of Islamization comes from the over-mediatization of Islam today, it's like putting a spot on Islam when this religion has existed for more than 1500 years and no one was talking about it.",0,the impress islam come mediat islam today like put spot islam religion exist year one talk
3636,The impression of Islamization comes from the over-mediatization of Islam. Today is like putting a spot on Islam when this religion has existed for more than 1500 years and no one was talking about it.,0,the impress islam come mediat islam today like put spot islam religion exist year one talk
3637,"Are you a diviner? And if not, psg wins the next match?",1,are divin and psg win next match
3638,"Are you a mind reader? And if not, the psg wins the next game?",3,are mind reader and psg win next game
3639,It was only during the crusades and colonizations that the people forcibly converted people. Islam has always respected the religion of others.,2,it crusad colon peopl forcibl convert peopl islam alway respect religion other
3640,It was only during the Crusades and colonizations that peoples forcibly converted people. Islam has always respected the religion of others.,2,it crusad colon peopl forcibl convert peopl islam alway respect religion other
3641,Christians are present everywhere in the world and no one asks questions.,0,christian present everywher world one ask question
3642,Christians are present all over the world and no one asks questions.,0,christian present world one ask question
3643,What is the rate of conversions to the Muslim religion.,0,what rate convers muslim religion
3644,What is the conversion rate to the Muslim religion?,0,what convers rate muslim religion
3645,Do you know what is the percentage of Muslims in France?,1,do know percentag muslim franc
3646,Do you know what the percentage of Muslims in France is?,1,do know percentag muslim franc
3647,Intolerable cliches.,1,intoler clich
3648,Unbearable clichés.,1,unbear clich
3649,Jealousy of a beautiful religion.,0,jealousi beauti religion
3650,The jealousy of a beautiful religion.,2,the jealousi beauti religion
3651,The fear of Islam.,2,the fear islam
3652,Fear of Islam.,1,fear islam
3653,Always the same remarks against the foreigner.,2,alway remark foreign
3655,"You have been saying the same thing for 60 years, nothing has been invaded.",1,you say thing year noth invad
3656,"You have been saying the same thing for 60 years, nothing has been invaded.",1,you say thing year noth invad
3657,"It does not invade, it opens hearts.",2,it invad open heart
3658,"It does not invade, it opens hearts.",2,it invad open heart
3659,"It would take Muslims who come to power for that, it is far from being the case.",2,it would take muslim come power far case
3660,"We need Muslims who come to power for that, it is far from being the case.",2,we need muslim come power far case
3661,No need to invade to emancipate.,2,no need invad emancip
3662,You don't have to invade to emancipate yourself.,2,you invad emancip
3663,Do you have proof?,0,do proof
3664,Do you have any proof?,0,do proof
3665,"It is the fear that speaks. And some political figures know how to use this fear and increase it. Islam is a religion of peace, nothing will invade you except your fears.",2,it fear speak and polit figur know use fear increas islam religion peac noth invad except fear
3666,"That's the fear talking. And some political figures know how to use this fear and increase it. Islam is a religion of peace, nothing will come to invade you except your fears.",2,that fear talk and polit figur know use fear increas islam religion peac noth come invad except fear
3667,No one can force another person to adhere to a religion.,2,no one forc anoth person adher religion
3668,No one can force another person to adhere to a religion.,2,no one forc anoth person adher religion
3669,"Islam does not invade, proselytism is prohibited whoever chooses Islam is by conviction.",4,islam invad proselyt prohibit whoever choos islam convict
3670,"Islam does not invade, proselytism is forbidden whoever chooses Islam out of conviction.",4,islam invad proselyt forbidden whoever choos islam convict
3671,Islam has no colors or races. It is spiritual it has no borders.,1,islam color race it spiritu border
3672,Islam has no colours or race. It is spiritual. It has no borders.,1,islam colour race it spiritu it border
3673,"Before the Christianization of France, there was perhaps a majority religion, and before that, probably another, and so on. After Islamization, maybe France will become Buddhist, it is quite simply what makes the history of humanity.",0,befor christian franc perhap major religion probabl anoth after islam mayb franc becom buddhist quit simpli make histori human
3674,"Before the Christianization of France, there may have been a religion of majority, and before that, probably another one, and so on. After Islamization, perhaps France will become Buddhist, that is what simply makes the history of humanity.",0,befor christian franc may religion major probabl anoth one after islam perhap franc becom buddhist simpli make histori human
3675,"Islam is not a disease. It is a religion, and everyone is free to practice it or not.",2,islam diseas it religion everyon free practic
3676,"Islam is not a disease. It is a religion, and everyone is free to practice it or not.",2,islam diseas it religion everyon free practic
3679,It is impossible because men are free to choose their religion.,0,it imposs men free choos religion
3680,This is impossible because men are free to choose their religion.,0,thi imposs men free choos religion
3681,There is a return to faith in general.,0,there return faith gener
3682,There is a general return to faith.,0,there gener return faith
3683,"God loves you, that's why.",1,god love
3684,"God loves you, that's why.",1,god love
3686,"You maintain the concept of the ""clash of civilizations"" in order to frighten people.",4,you maintain concept clash civil order frighten peopl
3687,You wish to stir up fear in order to engender hatred.,2,you wish stir fear order engend hatr
3688,You want to stir up fear to generate hatred.,2,you want stir fear gener hatr
3689,"No, clearly.",1,no clearli
3690,"No, clearly.",1,no clearli
3691,What makes you say that?,1,what make say
3692,What makes you say that ?,1,what make say
3695,"Mdr are there because France colonized our countries and took all the wealth, and after that he put collaborators for eternity.",0,mdr franc colon countri took wealth put collabor etern
3696,"Lol because France colonized our countries and took all the wealth, and then she put collaborators for eternity.",0,lol franc colon countri took wealth put collabor etern
3697,Change your obsession.,1,chang obsess
3698,Change obsession.,1,chang obsess
3701,"Let's base our relationships on respect for the values ​​of mutual respect, Liberty, Fraternity, Equality! This is what will allow us to live together in peace let's be smart.",0,let base relationship respect valu mutual respect liberti fratern equal thi allow us live togeth peac let smart
3702,"Basing our relations on respect for the values of mutual respect, Freedom, Fraternity, Equality! This is what will allow us to live it together in peace, so let us be intelligent.",3,base relat respect valu mutual respect freedom fratern equal thi allow us live togeth peac let us intellig
3703,Be muslim and keep calm ;-),3,be muslim keep calm
3704,Islam certainly has a lot of believers but there you are exaggerating somewhat.,1,islam certainli lot believ exagger somewhat
3705,"Islam certainly has a lot of followers, but you are exaggerating a little.",1,islam certainli lot follow exagger littl
3706,"Islam is a religion of peace, brotherhood, sharing, empathy, altruism. Everything you seem to miss.",0,islam religion peac brotherhood share empathi altruism everyth seem miss
3707,"Islam is a religion of peace, fraternity, sharing, empathy, altruism. Everything you seem to be missing.",0,islam religion peac fratern share empathi altruism everyth seem miss
3708,No one has ever been forced to convert to Islam. It would be known.,2,no one ever forc convert islam it would known
3709,No one has ever been forced to convert to Islam. That would be known.,2,no one ever forc convert islam that would known
3710,What makes you say that?,1,what make say
3711,Ahh good! Ahhh it's for her that more and more French expatriates! Under the sun! Uh in Muslim countries where life is good!,0,ahh good ahhh french expatri under sun uh muslim countri life good
3712,"Ahhhh, well! Ahhhh it is for this reason that more and more French people are moving abroad! In the sun! Uh, in Muslim countries where it is good to live!",3,ahhhh well ahhhh reason french peopl move abroad in sun uh muslim countri good live
3713,No other country asks this type of question!,3,no countri ask type question
3714,No other country asks such question!,3,no countri ask question
3715,Induce Fear and nothing but fear!,2,induc fear noth fear
3716,Induce Fear and nothing but fear!,2,induc fear noth fear
3717,The media! Always the media!,1,the media alway media
3718,The media! Always the media!,1,the media alway media
3719,Another bullshit.,1,anoth bullshit
3720,Another stupid thing.,4,anoth stupid thing
3723,These comments are stigmatizing and incite fear and hatred.,2,these comment stigmat incit fear hatr
3725,Incitement to hatred is punishable by law.,2,incit hatr punish law
3726,Incitement to hatred is punishable by law.,2,incit hatr punish law
3727,Can you provide me with statistical studies on this subject?,0,can provid statist studi subject
3728,Can you provide me with statistical studies on this subject?,0,can provid statist studi subject
3729,What does Islamization mean?,1,what islam mean
3730,What does Islamization mean?,1,what islam mean
3731,"Like all religions, Islam aims only to save our souls.",0,like religion islam aim save soul
3732,"As all the religions, Islam is only about saving our souls.",1,as religion islam save soul
3733,If it is the result of understanding Islam as transmitted by the early Muslims then you can only rejoice.,0,if result understand islam transmit earli muslim rejoic
3734,If this is the result of the understanding of Islam as transmitted by the first Muslims then you could only rejoice.,0,if result understand islam transmit first muslim could rejoic
3735,In France the majority of citizens are against the veil or any other religious sign. This reality must be admitted.,0,in franc major citizen veil religi sign thi realiti must admit
3736,In France the majority of citizens are against the veil or any other religious sign. This reality must be admitted.,0,in franc major citizen veil religi sign thi realiti must admit
3738,"Islam doesn't need you, but you need it for your controversy.",4,islam need need controversi
3739,The truth never scared the honest man! My you may not be at heart These which would explain this relentlessness.,0,the truth never scare honest man my may heart these would explain relentless
3740,"The truth has never frightened the honest man! But you may not be in the end, which would explain this determination.",0,the truth never frighten honest man but may end would explain determin
3741,The purpose of Islam is not to invade you but to free you.,2,the purpos islam invad free
3742,"The purpose of Islam is not to invade you, but to free you.",2,the purpos islam invad free
3743,"Do you want a confessional war? These, however, are the words you hold.",2,do want confession war these howev word hold
3744,Would you like a war of confessions? These are the words you're saying.,4,would like war confess these word say
3745,You are afraid of what you don't know.,2,you afraid know
3746,You are afraid of what you don't know.,2,you afraid know
3747,Islam calls to God: it is a proposal and never an obligation!,0,islam call god propos never oblig
